row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,10Y_point1mg.mzML Peak area,1N_point1mg.mzML Peak area,3N_point1mg.mzML Peak area,4135_1_80.mzML Peak area,4135_2_80.mzML Peak area,4135_3_80.mzML Peak area,4135_4_80.mzML Peak area,4136_1_80.mzML Peak area,4136_2_80.mzML Peak area,4136_3_80.mzML Peak area,4136_4_80.mzML Peak area,4138_1_80.mzML Peak area,4138_2_80.mzML Peak area,4138_3_80.mzML Peak area,4138_4_80.mzML Peak area,4N_point1mg.mzML Peak area,5050_1_80.mzML Peak area,5050_2_80.mzML Peak area,5050_3_80.mzML Peak area,5050_4_80.mzML Peak area,5051_1_80.mzML Peak area,5051_2_80.mzML Peak area,5051_3_80.mzML Peak area,5051_4_80.mzML Peak area,5N_point1mg.mzML Peak area,6Y_point1mg.mzML Peak area,7Y_point1mg.mzML Peak area,80MeOH_blk1.mzML Peak area,80MeOH_blk_6.mzML Peak area,80_MeOH_blk24.mzML Peak area,80_MeOH_blk3.mzML Peak area,80_MeOH_blk5.mzML Peak area,80_MeOH_blk_10.mzML Peak area,80_MeOH_blk_10_20251016022945.mzML Peak area,80_MeOH_blk_11.mzML Peak area,80_MeOH_blk_12.mzML Peak area,80_MeOH_blk_13.mzML Peak area,80_MeOH_blk_20.mzML Peak area,80_MeOH_blk_21.mzML Peak area,80_MeOH_blk_22.mzML Peak area,80_MeOH_blk_23.mzML Peak area,80_MeOH_blk_4.mzML Peak area,80_MeOH_blk_7.mzML Peak area,80_MeOH_blk_8.mzML Peak area,80_MeOH_blk_9.mzML Peak area,80_MeOHblk_2.mzML Peak area,8Y_point1mg.mzML Peak area,9Y_point1mg.mzML Peak area,Ext_blank_1_1_80.mzML Peak area,Ext_blank_1_2_80.mzML Peak area,Ext_blank_2_1_80.mzML Peak area,Ext_blank_2_2_80.mzML Peak area,mxaF_1_80.mzML Peak area,mxaF_2_80.mzML Peak area,mxaF_3_80.mzML Peak area,mxaF_4_80.mzML Peak area,
10975,469.4360524880552,8.902917,,,,732,,,,,,,2135.7505,1209.7643,1341.2362,2683.2808,4908.8403,5109.835,4831.859,3556.9893,6339.569,8455.881,6324.861,4438.802,5320.247,4353.6846,2708.3137,1255.96,2414.537,2983.0193,4921.5503,5108.042,5615.73,4670.7715,7071.4106,5454.2085,1620.2437,1323.8907,1208.5305,0,0,0,0,0,0,0,100.45264,0,0,0,0,0,0,0,0,0,0,0,937.7529,1888.7677,2377.247,2684.3352,2647.6924,2836.1597,4520.7363,2252.685,5355.8623,4493.2104,
10933,1112.8686087886422,8.903561,,,,796,,,,,,,2804.1548,84400.24,14201.762,127.22104,4195.7617,8066.954,38594.89,151.78316,182.22713,123.21684,1103.5557,0,857.56213,1615.8713,2853.0679,2664.9307,0,1037.1409,479.88635,1181.2313,741.45654,804.4464,565.3178,445.48883,11057.115,1867.621,3648.392,0,6552.8984,2734.8562,0,142.20789,1159.7592,0,257.29465,780.26245,0,88624.11,9114.3545,9479.831,3098.2292,3409.235,242.86446,56305.562,1880.2449,0,30781.752,4490.6533,0,0,0,0,326.38913,238.13005,231.8211,827.7256,
10972,211.10932042198252,8.903755,,,,732,,,,,,,10466.62,7644.0293,7610.986,6713.626,5584.544,7537.1895,13264.341,6535.654,5803.3877,5610.3086,9077.228,5288.5557,7715.561,9010.204,7689.8096,7265.74,5062.401,7240.1616,6660.672,6824.367,7972.793,5844.4517,6988.9355,6062.1772,5452.827,11227.768,6744.4683,1396.4253,3141.9568,2593.3206,1720.6149,2398.0159,2221.683,2311.635,1910.0596,2639.4207,1675.4022,703.9004,853.82623,2290.0383,2196.375,3086.9802,2537.811,3381.6594,2932.3718,1725.2788,8980.753,7373.592,7358.1934,6438.3955,7705.4854,7480.1016,7314.0156,5122.225,5870.593,8650.166,
10973,267.1717219484808,8.906695,,,,732,,,,,,,22036.662,16491.863,16297.627,13925.538,11503.699,15306.158,25440.93,13592.742,14014.897,10958.596,17871.637,12385.755,16582.355,20724.465,19513.658,14548.83,11645.323,16507.797,14169.629,13679.657,17236.06,13199.245,14623.878,13170.815,15710.587,25831.39,15823.19,3332.3467,5654.3657,6309.524,4690.573,5347.357,5517.3066,5298.2144,5322.77,5789.998,4977.123,3065.9248,3683.2725,5181.7915,5135.5474,6693.327,5662.756,7102.882,5793.108,4899.479,20432.31,17575.082,17267.172,13706.398,16956.469,16003.148,16199.906,11265.613,12477.64,20100.627,
10963,411.3944546611442,8.907819,,,,732,,,,,,,5418.5996,5483.676,3416.7456,3541.8782,8090.281,7924.194,7309.5225,9490.482,8746.097,14404.641,10279.484,9994.023,9937.082,7614.4775,5763.2437,3124.9136,5041.577,6932.735,8842.929,11148.943,9002.436,9915.3955,15239.44,10352.137,4209.7466,4976.3677,4522.286,0,110.23555,0,173.05876,97.59504,92.465645,0,0,66.86192,0,2221.4116,5771.9424,775.8957,243.01086,274.9949,0,392.03473,0,0,4643.5327,4743.2017,8773.802,7887.0366,8395.998,8134.0796,9249.628,7552.8296,14774.815,14282.424,
10950,1120.624157144768,8.913645,,,,796,1085,[M+Na]+,,2,10950;11006,1097.63529,992.999,2073.4822,1288.1996,0,86.04071,162.40707,497.40295,0,0,0,160.65897,0,0,137.32944,364.09155,2847.0522,0,112.71771,0,0,148.54446,149.91202,584.0709,814.6029,2022.8673,1069.5323,380.58414,0,420.6839,649.7475,0,0,118.235275,0,155.22101,198.60007,0,3916.9014,3885.473,2369.4192,654.7932,160.6244,69.52153,865.4188,499.98944,0,3860.292,1810.2153,0,0,0,0,0,0,0,0,
11002,480.30809835115497,8.918953,,,,,,,,,,,3459.58,3081.2358,1478.9298,2440.5027,5087.698,9332.481,5832.3394,5453.882,4148.467,9027.705,12134.0205,4035.6177,5211.012,5464.283,4005.5898,2268.941,13271.587,15575.142,8056.709,10327.807,5862.4937,6633.134,12288.642,9545.318,2883.954,3215.1533,1809.035,0,0,1624.4805,0,0,0,0,0,0,0,646.57043,1897.9811,1562.0691,1989.7878,0,0,0,0,0,1499.3877,2425.822,0,0,0,0,15393.759,3634.1602,14152.588,8627.428,
10979,349.05975049001415,8.922109,,,,,,,,,,,0,0,0,252.729,249.83118,181.22551,0,262.8318,394.45197,245.44171,221.87833,221.7157,124.2605,114.45195,196.09348,0,0,139.04291,225.3547,104.27243,99.312454,111.94583,144.4425,2208.3325,0,0,127.69345,326.41876,0,113.93848,220.16779,175.46068,136.7782,103.81334,200.72458,99.24997,95.75944,0,0,0,0,375.58624,128.26479,0,0,247.04703,279.91144,107.168236,384.27014,12412.082,432.96753,570.8753,157.03455,128.87218,218.3324,129.22214,
11001,327.07764775396964,8.923618,,,,,,,,,,,2211.1401,3369.885,1230.4636,2107.757,2804.5552,2861.0684,2752.6511,1986.1157,2991.155,2443.5024,2677.4116,2148.322,2992.1628,2650.9128,2823.7056,1412.3872,2025.9994,2260.9163,2162.4575,2074.8625,2408.4648,2384.077,2212.22,22781.6,2297.659,2507.1677,3038.0935,2185.8555,2583.2236,2298.0627,2167.8635,2250.4983,2308.0508,2025.2998,2261.6875,2196.1753,2081.7935,1444.4518,1748.3231,2797.8486,2638.1099,2951.5254,2178.321,2527.9336,2455.0964,2448.9302,3049.5686,2368.7761,3989.349,79406.34,3709.298,4574.6895,2062.7412,2109.4727,2112.2437,2394.4219,
10980,1326.7161763079314,8.927496,,,,796,,,,,,,1042.402,2909.0881,5682.036,0,2207.2502,1859.115,4422.3145,0,116.36833,106.34564,307.33942,0,1862.4852,829.4675,2260.4263,25878.514,0,358.20667,186.53506,271.44757,776.9344,340.4827,253.45111,444.22812,2211.287,2698.4824,3054.3093,0,2267.697,1301.1909,0,79.84276,349.5022,0,286.53094,595.8667,0,139925.17,3560.017,9907.322,4004.3665,1917.6388,111.947586,5574.7666,881.98615,0,3490.0234,3066.385,0,0,0,0,99.638695,294.6587,166.43275,501.6469,
11032,347.12504640748364,8.933032,,,,,,,,,,,3259.6345,3013.0593,2829.5234,3566.2212,3909.0735,3595.05,3836.6218,3886.0889,3886.6292,3618.971,3826.5442,4034.7246,3269.5159,3972.6914,3768.9763,2553.3389,3467.8376,3686.4705,3453.7676,3367.7,3402.9302,3896.9138,3823.4324,3741.1782,3406.2263,3247.6118,3450.1846,2681.3113,3359.3652,3542.3386,4091.883,3868.6006,3928.1675,3582.3074,3721.5957,3196.4888,3803.7412,657.7031,850.3297,3033.619,3374.2002,3615.7256,3760.9,3206.9797,3523.1655,3967.6423,2971.9607,3716.6404,6434.4937,6643.0005,6617.4473,6887.485,3642.5989,2916.5435,3709.7551,3709.6462,
11006,1136.598808688993,8.937242,,,,796,1085,[M+K]+,,2,10950;11006,1097.63529,4223.9805,8084.6885,3462.3628,0,1606.5352,3515.1187,49665.836,0,230.9485,132.899,1526.8304,0,3541.822,2919.6646,5025.013,26409.586,0,1634.3901,368.14178,907.1489,1123.9768,426.6392,0,277.22244,22022.318,3135.9966,2887.4487,0,3336.0579,1079.5898,0,104.89846,251.34874,102.06001,357.32068,707.7795,0,10464.321,24009.213,25063.408,5307.903,3240.566,379.5296,5688.4917,2782.6226,0,7641.569,2774.3186,0,0,0,0,113.137985,287.23914,258.53546,556.11127,
11004,1112.6190229633992,8.938091,,,,796,,,,,,,2942.5122,4811.3506,58292.895,112.94551,6645.599,26788.953,36090.25,100.62896,432.50143,326.74152,1992.1947,0,3735.2678,3198.9153,2998.66,12416.973,0,2109.683,810.0999,496.84692,1405.5831,781.0913,329.0859,686.2223,2997.7036,3954.398,1226.013,0,3888.9116,2867.7986,0,96.75153,802.27686,73.44234,608.9529,1074.1968,0,36396.637,5670.995,4018.4426,16269.924,3710.3352,346.52002,47750.883,2681.4573,0,3562.8481,2215.1116,0,0,0,0,210.09723,387.7608,399.18622,1265.1401,
11009,1483.154294045498,8.941065,,,,,,,,,,,6238.5396,6706.909,7401.1562,0,4553.12,5828.926,8416.36,122.941185,531.0455,323.9473,2292.4475,0,3882.1753,2125.4607,7038.5986,8855.862,88.66984,2182.8022,1035.1384,903.7998,1114.3989,1099.7427,301.878,455.7025,15014.494,25947.162,4944.061,0,17097.076,2690.7737,0,176.17659,675.4045,102.7838,1307.7374,1291.3884,0,32571.424,10756.187,9874.835,5471.083,4217.6357,141.1048,51992.047,29759.625,0,52148.61,6327.525,0,0,0,0,314.0099,287.53067,949.6731,2469.127,
11014,904.6837891661825,8.94242,,,,796,,,,,,,4720.291,15383.565,67425.34,0,4026.914,5935.879,24895.318,0,645.49384,691.93384,932.1974,0,3595.756,4362.5366,26072.174,27728.074,0,3759.65,452.41873,1705.7849,1861.681,1305.4001,802.12555,1218.0857,8638.177,3995.7595,1806.0493,0,6293.625,7362.034,0,430.64285,1434.8192,0,857.4772,866.7224,189.64485,20140.941,0,42731.01,4812.0977,23764.316,167.50935,51554.11,4437.379,0,8451.804,4815.2915,0,0,0,0,243.74796,952.9505,426.0204,875.97253,
11026,437.1930764057239,8.942721,,,,,,,,,,,33859.75,24646.734,26749.105,28145.008,26891.85,42751.273,17328.04,29518.777,16962.37,41175.883,32321.955,10890.867,32470.85,25168.613,22828.59,32567.486,21581.713,28569.525,31444.578,20791.646,31625.1,33692.99,33792.523,20057.986,25769.36,11040.465,29266.545,7672.6904,22465.123,21511.648,16526.691,18421.793,18470.527,19116.45,18448.193,20748.807,20187.387,13417.064,9722.437,19122.598,20655.771,19292.23,20885.086,23843.041,22265.479,11535.31,27046.402,24594.523,10095.707,8110.6914,15522.743,24257.91,16618.938,25687.818,34945.477,29226.621,
10959,1116.373409572852,8.944415,,,,,,,,,,,378137.25,1342224.5,989713.94,18837.113,386944.78,667812.8,1121178.9,16817.396,15791.014,0,0,0,304542.62,255170.45,1806392.2,964913.75,12753.695,0,68456.19,0,149782.56,0,50790.35,37293.633,828432.7,447490.94,404209.38,736.4348,439011.16,321192.72,0,39446.23,100999.3,22023.475,91634.66,112986.7,18654.932,3285788.5,1712450.4,723994.2,482262.03,432252.6,43857.58,1038421.6,423382.34,66.629364,465272.3,374905.8,0,0,0,0,47779.047,0,62667.58,0,
11036,876.5689936198186,8.945043,,,,,,,,,,,4950.076,38724.168,23618.258,0,0,0,0,0,0,0,0,0,0,0,0,28914.322,0,0,0,0,0,0,0,0,21308.553,12081.978,7097.162,0,0,2072.631,0,0,0,0,0,0,0,13149.972,39445.945,21902.361,12307.361,0,0,0,0,0,55728.863,7113.7227,0,0,0,0,0,0,0,0,
11077,453.1669171624285,8.947793,,,,,,,,,,,7042.789,1383.3992,1274.4407,4012.4043,6495.382,9827.988,2849.3374,50422.004,5958.966,10064.371,12010.18,8821.12,2968.8071,7546.6333,3342.8423,2073.567,12151.418,4529.0,10448.899,12024.505,13591.583,11784.965,7741.3877,9625.083,2604.5112,6510.826,5250.635,2441.2964,1590.5206,6532.6367,1532.4442,5797.7705,8682.325,8733.553,9103.794,9127.052,8595.974,0,1293.9775,3467.4312,4314.5273,5982.6514,7259.936,3898.9463,5908.083,1466.421,4799.553,6638.787,13436.253,7141.9497,4356.212,7735.847,15871.457,9608.873,14314.425,8714.681,
11023,1127.8650787362828,8.95003,,,,,,,,,,,7293.794,32655.744,22915.678,531.66907,10964.641,92495.51,78213.8,309.8349,760.98206,1016.91736,3225.2444,0,35596.277,6478.748,14714.369,27468.508,239.42702,6020.886,2626.2795,4231.177,2026.0325,1195.5679,1515.2546,3121.3044,24211.45,9653.55,14719.039,0,13329.577,46826.61,0,383.56293,4251.669,294.34378,2050.0022,3141.2126,180.86896,34289.473,151003.44,15753.301,16571.31,5947.412,745.1586,26334.89,12987.546,0,18519.13,7438.194,0,0,0,0,869.8977,3293.647,2607.2185,3999.4463,
11049,906.5363095104909,8.950413,,,,749,,,,,,,2129.6152,55774.844,12454.416,0,3884.4106,3309.7505,37320.332,0,95.182304,205.7812,813.95593,0,1133.1648,1730.0496,3849.7832,3640.0325,0,815.0806,750.9082,662.657,1030.1062,154.27885,178.86777,882.6819,9853.138,4750.786,2148.2656,0,2085.1309,2109.3374,0,104.46266,883.90576,0,1225.2482,1653.8324,0,180621.27,84706.65,4876.0444,4298.75,5346.5723,265.72406,54188.438,1256.9723,0,2338.8066,1510.7041,0,0,0,0,137.23203,474.85678,524.7304,448.44788,
11069,425.4097223806097,8.95165,,,,,,,,,,,2263.2952,0,587.8927,2621.1807,6046.328,5409.8994,5878.1377,5497.1313,6323.9585,9973.005,7929.759,6443.988,6678.7,4855.817,3766.6543,200.93971,3497.2532,4605.281,6799.9175,8028.289,6697.839,7075.094,10607.81,6792.073,1228.3058,1194.7313,1952.1754,0,109.23448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.77295,1340.2955,4364.1855,4127.843,4387.7695,4056.7043,5787.5513,4128.76,9527.293,8494.619,
11042,1136.3483967834347,8.951934,,,,,,,,,,,1831.7595,52858.945,69435.83,0,5218.0264,10923.4795,30297.238,104.27846,0,540.49524,2770.148,0,3733.9001,1475.0674,6470.66,4314.8345,0,1081.3258,1204.0795,1222.7709,1132.7649,403.59506,539.91675,1937.5718,19189.92,5214.9263,3822.374,0,1846.4448,1118.1716,0,96.5585,1316.4502,0,616.6847,587.9751,0,0,8474.251,3905.4324,7128.0674,4759.9644,129.12137,30686.645,4419.0176,0,26448.629,6512.325,0,0,0,0,450.6403,720.02783,330.507,1588.8535,
11030,893.7006072852519,8.953635,,,,,,,,,,,20272.355,61127.547,76146.51,472.60724,17766.52,66528.7,364822.5,447.89362,3166.4268,2926.1958,2954.336,0,27100.48,9494.002,30134.691,54549.477,719.7339,10039.786,4686.059,5698.9434,7100.2676,2976.8071,3094.4602,8534.467,377427.22,43133.812,37847.035,0,140296.83,29900.752,0,1860.8119,6082.5386,583.7469,3431.687,3640.4175,871.63684,240630.36,72468.41,45409.66,29148.256,125453.234,1315.5217,72009.08,34000.29,0,43638.453,180107.1,0,0,0,0,3612.9268,7600.7163,5080.7275,4927.634,
11051,329.17203101774277,8.953803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.01929,0,0,0,0,129.00168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394.8489,1683.2334,0,4169.0103,0,115.24669,0,0,
11037,1177.6564588377707,8.954991,,,,796,,,,,,,5959.086,20157.828,32970.414,0,0,0,0,0,0,0,0,0,0,0,0,31426.627,1220.6855,2255.226,3984.5107,4602.0093,0,0,0,434.90323,9095.471,12231.609,5219.6167,0,0,6703.039,0,0,1958.2167,1382.0945,5659.6084,4785.3696,799.1456,116903.24,22978.014,21140.734,14162.14,0,0,0,0,0,53454.336,11592.24,0,0,0,0,2432.5273,1104.199,3339.3042,4608.2773,
11071,616.4626713107465,8.95635,,,,,,,,,,,1515.5441,326.80908,617.3501,904.8101,1027.7421,755.0343,943.0614,824.18713,1744.362,1131.2212,965.2631,1615.3617,607.9404,776.1119,419.72955,338.15448,802.59186,900.97235,802.26514,568.7834,970.0251,681.11804,964.199,643.0736,409.69818,2045.1362,1400.5322,5221.5,1321.3267,5400.4395,4697.9536,4845.2134,1422.2986,1289.678,4913.206,1387.5298,4818.6714,722.4238,342.468,5505.1562,812.28345,1553.9951,1126.4332,4368.5537,1621.1509,1259.937,1317.3353,1676.0585,2333.4492,2214.0237,1774.2665,2978.5093,2304.0652,1494.1096,712.18274,736.3301,
11082,897.8962254330139,8.962764,,,,796,,,,,,,1293.1333,4116.4673,3300.2847,0,3577.5122,21020.947,4521.082,0,98.00508,121.10326,672.5908,0,1805.0051,2313.4966,4830.173,6659.224,0,1272.4397,465.1474,1447.5403,816.5104,619.1461,121.64217,848.0203,2986.0923,2962.634,4454.729,0,10572.865,940.87054,0,0,817.6762,0,388.2657,321.16876,0,21436.93,18545.6,2024.8804,2733.6528,1585.3611,190.16428,33896.406,3929.2344,0,1856.6624,2451.3818,0,0,0,0,260.94897,207.0928,136.33139,1076.63,
11100,313.23442942809237,8.968851,,,,,,,,,,,1888.7838,419.88303,781.3601,2743.7896,2293.203,1265.9485,1712.7788,2017.2173,2079.4592,2036.2416,1859.4346,2527.5264,1792.2299,1794.3757,1627.76,1357.6895,2357.5593,2808.9324,2527.8591,2143.7717,2677.1125,2365.5098,2485.7998,2140.8564,834.28534,1178.2041,1499.6743,2787.4412,1463.6825,851.546,1550.7173,1657.2476,1686.4161,1568.1283,1896.8219,1883.9286,1578.8107,1356.1033,0,1529.8148,1461.664,1263.9017,1899.6934,1406.4447,1459.4214,1904.81,722.8469,1527.7657,3811.5103,20471.404,10417.965,23055.902,2880.4158,2123.8213,2211.156,2248.3523,
11052,893.5001072531724,8.970159,,,,,,,,,,,19614.012,115910.73,72991.08,866.83496,32954.266,64212.22,105056.016,946.5556,2128.2905,1933.6971,10599.844,0,22286.525,26787.234,39582.89,20544.008,211.92294,10900.9795,4921.1416,11422.407,12851.636,9718.516,4558.4346,7791.226,20779.611,45268.1,39185.695,0,44620.125,35901.523,0,2297.6428,11424.881,663.1603,6789.881,12590.727,770.79956,368854.28,166509.33,73999.11,39438.9,146338.22,2323.5498,95642.95,28802.041,0,35922.78,10927.268,0,0,0,0,4672.975,10105.772,2881.1426,7977.3296,
11067,893.2995221824467,8.97103,,,,,,,,,,,31423.13,95514.04,78975.61,571.2984,69542.47,213077.78,344561.03,527.5791,3386.311,3839.6345,10533.3955,0,59173.547,68579.74,129776.305,49477.043,606.5802,10210.351,2205.1587,5893.9775,12402.386,5636.5693,1620.0339,8674.173,17493.006,10802.648,13414.948,0,20589.145,16280.006,0,1567.679,10014.314,1907.9497,4070.1704,5968.4053,571.70245,148926.0,107477.33,51356.246,20260.352,124316.56,2095.3384,89684.39,30543.432,0,25232.992,26320.146,0,0,0,0,4180.994,7425.7544,5480.009,5496.718,
11109,522.355264004833,8.975146,,,,,,,,,,,1209.2402,1410.6516,0,1087.0507,2698.0342,6093.395,2848.53,3829.8223,2417.7927,6553.7017,7315.7383,2739.9272,3126.2358,3432.543,3346.7776,0,9526.561,9581.231,5533.3276,7175.6987,4118.2925,3682.5261,8279.126,7483.269,317.20825,1304.3676,169.50716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.93933,0,113.62491,0,0,11654.06,3182.1597,9913.225,6507.7783,
11065,1130.6028355692463,8.979367,,,,,,,,,,,29366.324,140280.97,127425.47,2630.3398,60724.867,107424.21,78620.76,1575.3998,6553.5044,5153.062,20517.389,0,163378.9,42702.363,64019.273,96847.22,909.5705,21621.154,10222.476,16989.934,17071.941,6956.574,8054.2456,0,102062.56,53896.742,65525.477,0,76215.96,31889.484,0,1855.431,13986.212,2295.656,6315.3223,11918.591,2810.624,159967.81,140144.67,85671.36,69196.086,57937.77,3700.7688,132499.86,53449.574,0,76026.49,53851.92,0,0,0,0,6493.8574,0,7792.1694,14701.059,
11063,531.2573447168256,8.981758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.63821,0,0,0,0,0,0,0,0,19446.57,
11098,427.26624843562655,8.982287,,,,,,,,,,,17536.418,12437.731,24853.383,3917.7979,12548.568,16465.947,13808.705,2424.505,1658.4346,4207.7344,3739.1807,1549.202,8433.471,7037.038,12056.24,19913.465,4533.9688,8396.876,6165.4805,6429.1235,6391.888,5880.356,2160.793,6013.3823,12101.056,16093.803,17703.102,729.3237,46906.258,5011.175,2274.2874,3625.1973,2951.3096,4149.021,6866.4805,6266.294,4913.4253,18957.18,16264.915,21822.152,12569.214,37880.3,4009.033,17999.717,10074.512,1700.7577,19612.89,9226.281,1560.3281,1510.1951,1717.8281,1086.0111,3948.7305,6271.623,6435.8315,7077.1484,
11116,572.4365243711771,8.98905,,,,,,,,,,,1904.1368,396.66895,863.066,1659.2908,1663.7653,2042.4023,1342.9365,1345.2253,2498.7427,1529.3297,1202.8217,2406.2957,1497.446,1135.4485,1494.4381,1291.0366,1090.8143,1364.049,1252.541,1344.3315,1406.7655,1399.0653,1815.9191,1429.5408,1621.0665,2189.271,2240.7864,7011.5547,1993.3434,7652.001,6622.6235,6861.799,2096.3984,2035.6323,7203.3374,1890.0454,6558.347,996.8235,823.6195,7262.0117,2542.844,2118.0713,1953.4773,6062.613,1892.4803,1926.1205,2263.6497,2088.54,2787.182,2484.4836,2429.016,3585.809,3373.1663,1921.5195,1440.7406,1473.7976,
11142,423.15634070236933,8.99321,,,,709,1086,[M+K]+,,2,11142;11147,384.19324,1588.986,433.73346,0,2608.473,3021.7148,1721.7279,1589.0067,2991.5916,3896.0234,5325.175,3490.3188,2891.934,2589.1313,1848.824,1101.512,587.043,2692.657,2060.618,3945.7983,3820.3245,3521.9272,3045.7053,3214.0447,3437.518,413.36707,1337.5342,1944.7538,0,0,101.651924,165.52905,226.10031,0,0,357.83508,0,168.18147,0,0,0,0,0,0,0,0,0,1869.7573,1217.5447,2536.0928,3034.9446,2914.0015,3137.438,5419.7153,1949.19,3411.144,3067.8164,
11147,407.1825110626529,8.993307,,,,709,1086,[M+Na]+,,2,11142;11147,384.19324,7735.0176,12868.768,10230.253,6182.86,16041.78,12336.936,11848.947,7774.075,11580.563,15451.01,11939.999,8762.545,12705.164,6810.955,7980.294,8661.742,7333.509,6475.511,11140.967,10876.242,10382.606,9396.613,9147.309,11875.992,7568.3853,8058.1396,10557.592,327.43646,339.41132,1525.5168,515.013,849.1135,211.68523,185.66296,1084.0234,231.63245,850.0833,0,0,2232.437,0,275.60846,218.9971,1871.2964,132.70494,0,12844.248,7069.1616,8846.748,9751.066,9911.664,10226.879,13729.924,5594.0234,9382.871,12346.77,
11166,341.26626640373047,8.994211,,,,747,,,,,,,262.42496,0,0,674.2195,914.9599,539.6861,217.96808,560.9606,559.38446,666.30597,735.66455,910.79974,935.045,606.3527,340.9134,329.2013,431.12335,411.4879,327.5183,905.7653,567.0374,591.89496,1029.7174,648.1223,229.10223,214.7158,312.12292,14598.436,314.64636,591.4448,874.5112,538.2003,241.27155,649.07996,292.7041,400.5276,527.3528,0,0,613.1835,127.01587,303.13577,690.6024,0,543.67773,692.50354,733.1436,211.8381,753.9656,849.5132,778.34436,922.85315,995.27356,496.44098,1033.3662,55577.938,
11192,184.00147504688854,9.005339,,,,,,,,,,,10109.528,3242.0312,3383.4026,19027.918,14199.346,9665.359,8250.213,20279.621,18797.344,92710.9,94622.375,24244.188,16571.828,20121.375,7175.5894,5289.5557,18772.748,58065.8,16987.168,59574.973,16993.709,16388.746,18399.434,16807.3,7779.331,8167.919,9137.412,29110.773,7597.6533,5323.8096,24681.7,20113.123,17633.111,19380.174,19425.057,12816.149,17189.906,1532.0151,3135.7954,7471.2197,10681.357,15252.718,21353.848,2525.2495,11896.552,29738.037,7183.3423,9263.64,24249.586,22163.59,26639.822,22546.977,17663.602,68743.42,74531.375,16808.537,
11171,270.31526555119314,9.005407,,,,,,,,,,,130249.164,106498.875,87605.06,143109.0,259799.05,262260.97,237752.14,207007.8,310169.1,451638.88,353363.53,255329.31,275630.16,212710.06,175157.44,85602.13,199082.25,227071.53,299337.9,320821.78,284003.34,269945.34,406839.25,385238.78,92770.86,89418.13,136132.38,42884.336,30952.121,43873.49,35549.44,36313.605,30642.24,5253.0435,45079.406,28280.213,26146.564,1628.6055,5928.5522,36062.418,12359.953,23534.01,5086.6304,40252.383,5842.068,4444.6187,146940.73,98013.234,150753.25,174238.27,149156.3,171763.52,322066.47,201506.75,358544.28,287832.5,
11102,1122.1186938463186,9.005921,,,,707,,,,,,,47258.082,230157.83,146595.81,3041.4653,73424.7,438297.38,186158.23,1970.1313,8109.0967,6796.9,27795.824,0,179720.84,152205.39,291796.12,141642.11,1292.2552,25270.67,6705.264,0,28254.592,14131.146,11443.989,22168.434,127401.3,77448.88,69304.234,0,85312.87,34332.914,0,2494.2336,23479.105,2361.2935,21192.969,24245.172,708.7692,302360.94,69976.695,100618.086,77386.305,283313.94,41007.94,145445.31,74649.5,0,84552.81,63934.633,0,0,0,0,6304.397,19651.896,12921.244,0,
11177,338.2297814647008,9.007415,,,,,,,,,,,8455.65,19125.752,8208.152,5666.109,12168.641,10746.682,6932.434,6376.616,10275.326,10888.788,9786.63,9867.668,7786.884,6572.208,4196.3555,14160.181,3737.5178,5405.433,9963.127,7767.2993,9536.249,9877.404,6526.9253,6250.2993,15664.647,12456.438,11798.5625,209.33035,1730.0842,1880.0079,882.82196,1272.0419,1422.8859,1261.4414,1639.5437,1538.2603,1338.0696,0,791.2135,2087.0857,2116.6697,2022.3313,1344.2587,2194.584,1727.148,884.94025,16110.144,10142.4795,2582.1956,3392.9502,3086.6106,4476.866,16316.952,4395.751,9812.608,12163.803,
11170,487.23159497351435,9.011792,,,,747,,,,,,,0,0,0,0,0,190.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.9189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20427.26,
11193,319.22394060928,9.013002,,,,,,,,,,,15180.788,12076.023,13352.934,31862.787,32160.373,30935.89,18846.35,27688.766,31526.078,42493.367,38614.418,26428.46,18181.379,26918.408,16278.419,14893.249,29564.184,26000.893,33099.73,27049.818,38059.625,31361.393,27829.605,25476.742,18696.354,13281.249,20539.791,12449.839,8119.2354,9129.16,12826.786,11273.449,10672.535,11624.736,11868.826,11465.485,10177.781,2578.1802,6646.1084,8701.376,7415.6865,7647.5854,12077.366,7727.201,10283.721,38477.113,20706.559,11209.5625,33731.254,32309.91,31798.184,33665.074,32018.602,24254.773,33666.074,33623.57,
